This file shows errors that happen in  <HumanDetectionSSD.HumanDetection object at 0x7fbd877a1640> Class
*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 222, 'Point_a_Y': 30, 'Point_b_X': 736, 'Point_b_Y': 533, 'Confidence': 0.99912065, 'Label': 'Person 1: 99.91%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 222, 'Point_a_Y': 30, 'Point_b_X': 736, 'Point_b_Y': 533, 'Confidence': 0.99912065, 'Label': 'Person 1: 99.91%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.99864143, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.99864143, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99850035, 'Label': 'Person 1: 99.85%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99850035, 'Label': 'Person 1: 99.85%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 533, 'Confidence': 0.9984444, 'Label': 'Person 1: 99.84%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 533, 'Confidence': 0.9984444, 'Label': 'Person 1: 99.84%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.99857056, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.99857056, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 533, 'Confidence': 0.99852693, 'Label': 'Person 1: 99.85%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 533, 'Confidence': 0.99852693, 'Label': 'Person 1: 99.85%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9985221, 'Label': 'Person 1: 99.85%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9985221, 'Label': 'Person 1: 99.85%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.998315, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.998315, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 533, 'Confidence': 0.99858785, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 533, 'Confidence': 0.99858785, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9985959, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9985959, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 668, 'Point_b_Y': 533, 'Confidence': 0.9987042, 'Label': 'Person 1: 99.87%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 668, 'Point_b_Y': 533, 'Confidence': 0.9987042, 'Label': 'Person 1: 99.87%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 668, 'Point_b_Y': 534, 'Confidence': 0.9988422, 'Label': 'Person 1: 99.88%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 668, 'Point_b_Y': 534, 'Confidence': 0.9988422, 'Label': 'Person 1: 99.88%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 533, 'Confidence': 0.9986987, 'Label': 'Person 1: 99.87%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 533, 'Confidence': 0.9986987, 'Label': 'Person 1: 99.87%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 21, 'Point_b_X': 670, 'Point_b_Y': 533, 'Confidence': 0.998544, 'Label': 'Person 1: 99.85%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 21, 'Point_b_X': 670, 'Point_b_Y': 533, 'Confidence': 0.998544, 'Label': 'Person 1: 99.85%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9989747, 'Label': 'Person 1: 99.90%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 298, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9989747, 'Label': 'Person 1: 99.90%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 19, 'Point_b_X': 672, 'Point_b_Y': 535, 'Confidence': 0.9987821, 'Label': 'Person 1: 99.88%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 19, 'Point_b_X': 672, 'Point_b_Y': 535, 'Confidence': 0.9987821, 'Label': 'Person 1: 99.88%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 535, 'Confidence': 0.99860317, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 535, 'Confidence': 0.99860317, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 19, 'Point_b_X': 672, 'Point_b_Y': 535, 'Confidence': 0.99852896, 'Label': 'Person 1: 99.85%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 19, 'Point_b_X': 672, 'Point_b_Y': 535, 'Confidence': 0.99852896, 'Label': 'Person 1: 99.85%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.99831426, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.99831426, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 535, 'Confidence': 0.9981602, 'Label': 'Person 1: 99.82%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 535, 'Confidence': 0.9981602, 'Label': 'Person 1: 99.82%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9983277, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9983277, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99861264, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99861264, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9986357, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9986357, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9986331, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9986331, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9985703, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9985703, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9987068, 'Label': 'Person 1: 99.87%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9987068, 'Label': 'Person 1: 99.87%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9985145, 'Label': 'Person 1: 99.85%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9985145, 'Label': 'Person 1: 99.85%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.99835277, 'Label': 'Person 1: 99.84%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.99835277, 'Label': 'Person 1: 99.84%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 672, 'Point_b_Y': 534, 'Confidence': 0.9982515, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 672, 'Point_b_Y': 534, 'Confidence': 0.9982515, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 302, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9983279, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 302, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9983279, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 672, 'Point_b_Y': 534, 'Confidence': 0.9983005, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 672, 'Point_b_Y': 534, 'Confidence': 0.9983005, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 302, 'Point_a_Y': 21, 'Point_b_X': 672, 'Point_b_Y': 534, 'Confidence': 0.9980782, 'Label': 'Person 1: 99.81%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 302, 'Point_a_Y': 21, 'Point_b_X': 672, 'Point_b_Y': 534, 'Confidence': 0.9980782, 'Label': 'Person 1: 99.81%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.998348, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.998348, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9984188, 'Label': 'Person 1: 99.84%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9984188, 'Label': 'Person 1: 99.84%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9985055, 'Label': 'Person 1: 99.85%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9985055, 'Label': 'Person 1: 99.85%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99855894, 'Label': 'Person 1: 99.86%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99855894, 'Label': 'Person 1: 99.86%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9986928, 'Label': 'Person 1: 99.87%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9986928, 'Label': 'Person 1: 99.87%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 19, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9987218, 'Label': 'Person 1: 99.87%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 19, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.9987218, 'Label': 'Person 1: 99.87%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.99887866, 'Label': 'Person 1: 99.89%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.99887866, 'Label': 'Person 1: 99.89%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.998844, 'Label': 'Person 1: 99.88%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.998844, 'Label': 'Person 1: 99.88%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9989203, 'Label': 'Person 1: 99.89%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 19, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9989203, 'Label': 'Person 1: 99.89%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99880385, 'Label': 'Person 1: 99.88%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99880385, 'Label': 'Person 1: 99.88%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99874145, 'Label': 'Person 1: 99.87%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 670, 'Point_b_Y': 534, 'Confidence': 0.99874145, 'Label': 'Person 1: 99.87%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9984869, 'Label': 'Person 1: 99.85%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9984869, 'Label': 'Person 1: 99.85%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9987679, 'Label': 'Person 1: 99.88%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.9987679, 'Label': 'Person 1: 99.88%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9983011, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9983011, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9983033, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9983033, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9981686, 'Label': 'Person 1: 99.82%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9981686, 'Label': 'Person 1: 99.82%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.99834716, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.99834716, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9983242, 'Label': 'Person 1: 99.83%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 671, 'Point_b_Y': 534, 'Confidence': 0.9983242, 'Label': 'Person 1: 99.83%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 22, 'Point_b_X': 672, 'Point_b_Y': 534, 'Confidence': 0.99823076, 'Label': 'Person 1: 99.82%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 22, 'Point_b_X': 672, 'Point_b_Y': 534, 'Confidence': 0.99823076, 'Label': 'Person 1: 99.82%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.99887866, 'Label': 'Person 1: 99.89%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 669, 'Point_b_Y': 534, 'Confidence': 0.99887866, 'Label': 'Person 1: 99.89%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 668, 'Point_b_Y': 534, 'Confidence': 0.9988469, 'Label': 'Person 1: 99.88%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 668, 'Point_b_Y': 534, 'Confidence': 0.9988469, 'Label': 'Person 1: 99.88%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 669, 'Point_b_Y': 535, 'Confidence': 0.9988164, 'Label': 'Person 1: 99.88%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 669, 'Point_b_Y': 535, 'Confidence': 0.9988164, 'Label': 'Person 1: 99.88%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 668, 'Point_b_Y': 535, 'Confidence': 0.99908507, 'Label': 'Person 1: 99.91%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 21, 'Point_b_X': 668, 'Point_b_Y': 535, 'Confidence': 0.99908507, 'Label': 'Person 1: 99.91%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 667, 'Point_b_Y': 535, 'Confidence': 0.998963, 'Label': 'Person 1: 99.90%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 21, 'Point_b_X': 667, 'Point_b_Y': 535, 'Confidence': 0.998963, 'Label': 'Person 1: 99.90%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 22, 'Point_b_X': 667, 'Point_b_Y': 535, 'Confidence': 0.9989955, 'Label': 'Person 1: 99.90%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 22, 'Point_b_X': 667, 'Point_b_Y': 535, 'Confidence': 0.9989955, 'Label': 'Person 1: 99.90%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 536, 'Confidence': 0.99932325, 'Label': 'Person 1: 99.93%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 536, 'Confidence': 0.99932325, 'Label': 'Person 1: 99.93%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 536, 'Confidence': 0.9992061, 'Label': 'Person 1: 99.92%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 536, 'Confidence': 0.9992061, 'Label': 'Person 1: 99.92%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 664, 'Point_b_Y': 536, 'Confidence': 0.99935097, 'Label': 'Person 1: 99.94%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 664, 'Point_b_Y': 536, 'Confidence': 0.99935097, 'Label': 'Person 1: 99.94%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 535, 'Confidence': 0.99909174, 'Label': 'Person 1: 99.91%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 535, 'Confidence': 0.99909174, 'Label': 'Person 1: 99.91%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 535, 'Confidence': 0.9990596, 'Label': 'Person 1: 99.91%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 300, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 535, 'Confidence': 0.9990596, 'Label': 'Person 1: 99.91%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 535, 'Confidence': 0.99921143, 'Label': 'Person 1: 99.92%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 20, 'Point_b_X': 666, 'Point_b_Y': 535, 'Confidence': 0.99921143, 'Label': 'Person 1: 99.92%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 18, 'Point_b_X': 665, 'Point_b_Y': 535, 'Confidence': 0.99940646, 'Label': 'Person 1: 99.94%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 301, 'Point_a_Y': 18, 'Point_b_X': 665, 'Point_b_Y': 535, 'Confidence': 0.99940646, 'Label': 'Person 1: 99.94%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 19, 'Point_b_X': 665, 'Point_b_Y': 535, 'Confidence': 0.9994592, 'Label': 'Person 1: 99.95%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 19, 'Point_b_X': 665, 'Point_b_Y': 535, 'Confidence': 0.9994592, 'Label': 'Person 1: 99.95%'}} ,*********** i is: 0
dictionary is: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 665, 'Point_b_Y': 535, 'Confidence': 0.99926573, 'Label': 'Person 1: 99.93%'} ,Final dictionary is: {1: {'i': 0, 'Point_a_X': 299, 'Point_a_Y': 20, 'Point_b_X': 665, 'Point_b_Y': 535, 'Confidence': 0.99926573, 'Label': 'Person 1: 99.93%'}} ,*********** i is: 0
